N,P,K,temperature,humidity,ph,rainfall,season_length,altitude,label
130.8936390221537,41.08230935607299,86.35746115007854,30.027409344776704,46.29,5.49,481.6294119793674,189.06,33.89,cotton
77.48033624150483,42.57746940560364,37.86187223790847,18.078962019884397,49.13,8.07,414.97066258681957,171.88,310.13,wheat
170.99,63.4,121.77,34.41,76.07,5.92,1757.84,365.0,18.46,sugarcane
23.1,48.74,56.62,21.89,54.39,7.69,456.77,102.21,634.11,chickpea
26.37,13.99,121.75,12.31,57.05,6.58,849.67,236.38,397.86,grape
74.48,66.53,170.05,25.06,85.54,4.88,1444.28,244.94,0.0,banana
85.2652534363337,30.241674910288577,31.981538746892543,10.074848606055149,51.45,6.65,393.26449279242536,173.2,467.95,wheat
68.88488190782252,44.22253843093888,49.1492901386333,19.982761544368024,49.4,7.45,429.42853586602183,121.01,446.31,wheat
89.38,72.05,138.8,34.68,71.45,5.52,1486.74,302.3,98.32,banana
88.38957586191066,20.610839562994766,59.66830230532856,23.954715372399633,64.74,5.66,929.8643014256545,290.68,0.0,citrus
119.27,51.81,144.01,27.18,86.89,5.29,1560.54,365.0,0.0,sugarcane
35.31567493891063,54.643785253784586,97.37751289080168,17.848404943774675,44.79,7.72,574.8457128828135,271.66,472.53,olive
98.56540748794927,47.55465937702225,42.679973624113416,32.3069661741923,40.76,5.05,2215.8627764993025,145.03,146.02,mango
151.59,58.84,116.35,28.97,84.38,6.65,1493.36,282.6,28.92,sugarcane
38.77,22.42,39.72,19.2,35.3,7.2,201.32,192.63,472.31,almond
115.87,49.27,185.01,25.66,71.43,5.7,819.71,151.5,0.0,tomato
25.55,56.14,59.99,19.85,42.09,6.89,414.93,125.69,370.51,chickpea
17.89,64.55,44.08,17.89,34.62,7.22,523.81,136.26,579.29,chickpea
125.01569598854059,51.72935544081095,81.32108312172106,32.508689774984234,45.0,6.1,721.9058692765875,153.75,235.55,cotton
32.360957301225284,23.030847394737755,53.02080867864496,17.15094373074664,50.51,7.52,822.9046597305002,189.42,494.96,fig
152.2,39.52,77.61,32.6,92.45,5.51,1683.25,358.82,0.0,sugarcane
84.045516880863,21.82484788227442,46.07775135941644,24.196099659264743,66.64,6.81,874.6163048356041,252.29,89.45,citrus
59.44925799603966,54.7311667433425,62.600586425767744,15.368869473545328,45.0,7.69,918.4134154141723,203.11,388.13,olive
84.23,90.48,185.66,25.79,72.01,6.11,1659.25,306.59,0.0,banana
101.21,52.67,45.7,27.83,88.67,6.47,1528.94,111.64,24.53,rice
68.25,39.12,128.77,17.5,51.54,6.14,603.15,198.73,274.59,grape
0.0,61.83,34.74,19.04,53.47,7.39,433.6,120.5,504.71,lentil
122.33,99.27,198.86,23.56,91.82,5.82,1540.44,248.19,88.55,banana
22.72,42.79,36.74,12.42,48.03,6.32,212.7,96.78,379.03,lentil
49.66,29.95,119.25,16.96,62.56,6.43,525.11,197.57,148.47,grape
19.58,52.43,42.62,20.69,46.59,7.12,461.92,122.61,728.32,chickpea
121.35,88.56,221.41,26.3,77.72,6.48,1453.23,301.35,67.58,banana
80.98624222827571,55.80131006420678,41.77038105126135,33.57084231075638,49.87,4.43,2570.078922745787,111.04,222.89,mango
112.32101407207749,57.745920210084165,86.95768834635132,31.41907411788811,49.43,6.03,647.1322741063129,186.88,75.81,cotton
42.32097582007911,44.65704345595046,60.35443967043018,21.09564333979897,35.84,8.48,601.7352733003229,119.35,438.17,olive
48.11265431512839,38.2912458661028,67.01058566627857,16.83728352277185,34.11,6.83,683.8531017425842,207.64,528.65,fig
132.29,56.63,147.1,30.21,60.85,6.14,796.3,133.72,209.55,tomato
42.02,15.34,63.97,17.17,39.62,7.2,408.33,211.02,476.44,almond
103.49731435537568,51.621888823775066,44.692343848606214,26.08898413256623,65.35,6.92,697.6350268573996,143.23,266.71,maize
104.49399636592209,44.64860148258432,42.21459022079032,24.15089702627876,65.01,5.78,714.891581585962,170.59,83.11,maize
94.30379905035878,21.54053392742463,46.47448461973817,24.62906144252528,64.18,6.19,676.4983335366005,273.99,13.69,citrus
116.34771065211623,47.97515462932885,58.16307886455006,32.197083253063795,39.28,5.46,1984.975501298783,199.59,168.38,mango
23.24,31.82,90.05,21.53,50.51,7.75,288.69,212.6,484.34,almond
92.23951718959336,58.68801396028256,58.98161119989078,26.148966387647306,71.88,6.24,621.8249325477389,60.85,70.49,maize
111.24,73.97,219.22,30.01,89.65,5.77,1373.65,286.39,75.39,banana
27.96,46.47,85.82,11.37,47.51,6.24,455.29,112.16,486.45,lentil
39.36,41.07,73.6,14.98,42.3,6.27,320.23,132.87,543.37,lentil
59.919017025917626,24.505432416281895,43.74587963666682,20.026790232288615,55.07,6.9,695.8930969031708,248.22,437.89,olive
27.53,26.15,36.6,16.52,45.91,7.2,559.99,242.23,531.61,almond
115.44811698183524,50.56964001919094,89.49122367473524,27.23902582029529,49.2,7.02,684.18340569934,143.3,135.64,cotton
0.0,55.38,32.53,16.6,34.94,8.79,514.19,120.93,583.74,chickpea
97.07,59.37,213.05,28.45,90.91,6.63,1612.15,253.0,30.89,banana
86.21067240444805,55.111811617421495,52.44940232703239,22.59318084418972,59.91,6.06,663.4496739093067,171.42,148.27,maize
112.42,68.8,204.89,28.19,89.92,6.22,1636.45,275.2,27.17,banana
86.91511498790581,42.06136525505609,30.950783635625637,15.799949589886449,49.15,6.18,393.2496255686603,146.79,332.45,wheat
92.21,67.5,186.33,32.98,87.23,5.49,1555.34,234.63,0.0,banana
152.25,55.76,86.28,32.6,85.51,6.15,1411.34,358.58,0.0,sugarcane
34.917951628596086,25.89447957208756,35.87586275511117,19.38354834993246,50.67,8.42,589.4410193294684,216.21,445.22,fig
93.02818058374694,27.9672257253348,59.793857355730445,22.959350368719896,74.24,6.4,1007.3102436798836,266.84,126.03,citrus
78.61145849296896,44.30789493231532,38.02739254797454,12.705769176644308,51.87,6.68,428.860968143828,144.08,317.72,wheat
100.14,36.47,63.52,22.61,81.82,5.28,1451.15,170.24,30.21,rice
72.69524554299169,48.0932122604989,33.254054040633896,20.531106904701268,45.52,6.55,361.4808199320316,80.23,507.26,wheat
60.77,26.35,87.14,18.04,73.27,6.64,519.65,170.79,207.62,grape
100.93,34.65,35.07,31.21,80.54,5.68,1596.34,121.66,0.0,rice
5.78,37.23,65.8,12.44,53.17,6.76,755.89,72.37,626.16,lentil
100.73630178938303,49.404632993615834,50.710167779289954,34.681446563346164,56.93,5.64,1546.6986299286282,142.23,371.17,mango
85.154737558845,36.43176722971627,42.678549863313094,24.153891156330236,79.66,6.51,690.289657330738,288.17,0.0,citrus
77.81,52.41,202.32,23.03,68.13,6.25,1555.33,302.22,53.75,banana
118.99,58.3,54.24,23.97,86.54,5.7,1524.31,131.8,0.0,rice
16.02,71.74,30.69,19.48,52.82,7.13,239.61,142.41,564.08,chickpea
34.45,48.5,32.24,14.08,56.75,5.82,270.47,133.34,405.49,lentil
38.59,11.45,41.88,18.01,38.09,6.93,445.99,229.1,394.91,almond
129.52,38.59,108.01,25.51,75.44,5.96,831.54,89.38,0.0,tomato
105.8,39.74,56.86,25.95,79.09,5.82,1486.8,180.14,0.0,rice
95.97,56.31,250.3,25.65,73.76,6.55,1739.87,279.24,197.86,banana
82.99776050793987,31.61643688568986,57.156018745651814,31.770666264176555,56.4,5.34,1471.5575035965967,134.41,194.86,mango
78.69548884200879,32.9299786623562,43.77622643057512,21.34908316578513,44.04,7.56,467.69944358229503,132.39,216.27,wheat
61.12111868341392,53.834857411149244,69.17041924629298,15.514787512499893,56.99,8.16,407.55335094026543,244.48,366.23,olive
2.35,57.32,42.76,14.83,50.24,6.97,516.03,107.64,441.98,lentil
36.46,15.78,130.66,14.9,56.56,5.79,634.13,205.57,122.6,grape
97.98,24.46,66.0,23.78,72.04,6.61,1442.58,103.83,179.89,rice
84.41106913106267,32.13914792055276,41.16302241132802,29.225004999162334,52.3,6.07,1200.2523913248908,137.35,321.89,mango
95.63288160345192,36.88112665574271,55.2106797601939,18.110777847867467,76.58,7.49,1045.3141833633015,314.24,58.54,citrus
116.14,45.34,113.58,18.84,57.27,7.21,723.9,150.32,89.32,tomato
72.05579717067229,35.23179192016134,31.576228984291234,11.556331016463123,47.92,6.32,440.3835786930533,95.04,368.08,wheat
95.34036097970956,51.31938598304117,50.53031233043261,29.353271610811518,52.07,5.8,2349.180791970055,206.42,221.57,mango
92.53268591327158,34.73959191442303,58.71625516965453,17.77822849915429,64.09,6.02,603.2897198947234,337.7,73.24,citrus
62.87811688306419,54.87420458909437,46.54081693845572,17.786464642366113,60.43,8.15,447.0904770664633,219.4,245.23,olive
104.93799581222628,45.46583025822166,41.20051898871332,23.78037904603052,57.38,5.89,637.7234395329206,80.01,201.95,maize
1.84,58.6,41.03,18.77,42.18,7.09,551.07,92.63,435.57,chickpea
9.47,37.71,19.01,19.25,46.41,6.94,442.11,143.55,668.23,chickpea
65.83176179206036,23.849411322883142,54.91238925564556,24.082658859666537,59.09,7.64,655.1208116643452,221.07,192.51,olive
52.078606815455345,27.542904565623903,68.83416791470802,22.36462701006069,63.09,7.67,873.3820420999409,231.38,369.3,fig
39.036938843817246,25.207164324543193,67.89908937582499,17.13106843373072,55.43,7.57,637.8386382907887,218.13,380.58,fig
138.18,65.14,118.8,24.25,52.4,6.74,558.75,55.56,0.0,tomato
0.0,50.38,44.27,6.9,37.09,6.37,386.47,139.58,524.67,lentil
112.2314725595844,57.55638345140143,89.14200641760485,29.816151126937573,58.05,7.31,564.6431176942667,155.95,0.0,cotton
95.77,77.1,176.24,29.81,85.77,6.22,1675.61,269.47,113.44,banana
44.06,35.77,92.13,11.53,44.85,7.73,345.5,236.47,511.59,almond
85.14106805544523,49.91561784336284,40.936111484172685,10.573940665732476,39.94,6.33,365.99512568553837,133.34,401.0,wheat
41.54926102566481,48.18417385968048,59.01655730603689,17.395618906669725,51.72,8.38,711.9602425661303,291.33,357.94,olive
102.39,79.13,172.29,24.49,84.41,5.56,1657.89,258.66,47.3,banana
153.87,50.08,113.27,28.36,74.25,6.06,1572.7,357.81,0.0,sugarcane
119.53,49.7,128.68,29.24,80.82,5.13,1317.92,302.93,44.75,sugarcane
146.71,42.08,148.2,29.3,90.77,6.85,1497.81,348.66,183.88,sugarcane
43.90173026413939,48.735059133455096,65.38287948233051,17.042563465378688,48.22,7.79,564.3937726749499,165.99,222.93,fig
132.35,50.14,169.46,26.19,57.22,6.45,529.37,134.56,0.0,tomato
93.3574554616193,37.93756483659895,50.235899885508374,16.058392754024737,66.43,6.36,718.5675197143064,327.44,57.71,citrus
123.79080669108629,56.21982546110479,87.12178692780415,33.24138775903476,68.38,7.17,593.2853928857572,199.47,0.0,cotton
98.69202338300249,26.45719888338905,40.0504352340564,22.361599216861883,73.31,6.16,689.9371337733895,288.68,190.08,citrus
77.99400823627607,21.76309288504598,47.501178882262124,24.4372046903237,63.96,5.51,606.2970345767081,294.35,269.35,citrus
78.02944487100548,21.163060559797003,42.231379847696545,17.68241810537509,87.48,6.32,929.5655550662921,280.02,57.55,citrus
96.6685676707192,37.042654392387725,48.323753218673914,21.73249217884191,57.01,6.61,912.0416109448183,290.23,135.53,citrus
34.16,30.98,50.09,16.02,23.58,6.98,429.68,254.35,565.85,almond
35.94334091605694,27.893379701720534,88.52957940950104,16.44894872091223,47.22,7.5,790.0133562775475,270.47,379.08,olive
93.16679120157039,34.608725887073824,55.80053523284569,22.718137832996,71.85,6.87,956.5579339597186,280.72,236.36,citrus
113.30498132827358,41.517075715898415,70.21894747662738,24.75026858216998,61.79,6.2,530.908036878872,180.68,0.0,cotton
74.46955740202792,33.12567917019254,45.46202990403875,14.677098183367642,37.96,6.35,466.13322296468823,104.43,400.51,wheat
124.59,37.95,163.44,27.91,80.58,6.76,709.28,136.5,0.0,tomato
87.0364007926301,44.412540130520526,49.00119670097941,18.763866520654496,47.08,6.81,397.4685061706358,101.05,316.04,wheat
125.77,45.21,142.91,22.77,56.12,5.36,493.33,71.6,0.0,tomato
75.29424242543479,44.50151821021804,43.97055125938825,21.10787338064086,52.84,6.06,334.9277729474923,136.95,299.27,wheat
49.109937329705694,51.118814055881835,92.5293190237538,19.894527602775632,55.97,7.1,589.5806761610471,225.78,532.01,olive
132.35,52.62,185.66,24.35,83.9,6.45,711.13,84.76,0.0,tomato
40.98,41.12,51.61,18.56,33.37,6.88,452.61,100.85,330.65,chickpea
96.42,59.13,164.9,26.54,79.14,5.21,1536.64,282.68,148.82,banana
149.64,53.75,113.92,32.86,67.62,6.26,1398.21,350.98,0.0,sugarcane
78.84,32.63,75.12,19.54,42.88,7.62,446.13,188.82,491.64,almond
47.98291626082865,45.638523894555064,38.58226085320009,21.147431596138645,38.76,7.38,725.2657553815819,181.04,433.04,fig
113.66,51.24,185.66,16.63,63.99,6.6,804.35,118.88,0.0,tomato
79.81105168912161,43.65987492471139,31.98983515269167,17.644874952826406,58.2,6.95,315.5424924007053,173.5,223.21,wheat
56.48,34.04,133.15,17.88,53.22,6.32,554.45,164.13,319.22,grape
38.55862117188138,59.87570549566212,58.14797904768818,24.856504541106005,53.6,8.2,851.7382259822526,271.86,451.25,olive
97.79636624306882,33.97230612022241,48.77423097767601,24.34852811633251,55.84,6.43,715.5143459090543,327.73,98.84,citrus
60.86,20.7,73.59,15.73,36.08,6.48,641.11,201.19,522.1,almond
103.44931956610287,40.12202822380952,41.244879329898055,24.42318856362375,76.26,5.76,666.5271540236881,147.43,91.93,maize
50.05370834001165,16.351170239822675,91.52188727467444,17.420552715115004,52.65,7.8,959.079558172983,268.97,490.77,olive
46.15,30.89,68.29,18.88,38.11,7.96,357.23,224.53,493.35,almond
71.8939048097336,26.793526770913374,48.63850242691845,21.821742016154996,67.48,5.31,799.9508251873365,208.32,198.58,citrus
23.13,54.09,82.9,20.95,36.99,7.48,433.15,142.75,539.81,chickpea
117.60936771491558,31.868251566795983,50.78853029152473,27.063841457272353,53.33,6.31,1377.755534153585,145.62,370.03,mango
152.91,59.87,143.25,22.75,63.14,5.47,802.14,145.93,156.62,tomato
21.15,49.08,78.86,17.55,46.4,6.57,367.01,58.78,463.66,lentil
129.02790779132562,44.0391494877138,87.71454416473912,24.86126993685595,52.91,6.86,792.7549990960919,207.81,36.04,cotton
25.2,28.91,67.35,13.16,54.41,6.92,245.64,102.48,502.84,lentil
161.89,55.73,123.13,30.52,69.49,6.29,1490.68,337.31,0.0,sugarcane
88.83271231784789,27.598103772364524,51.13578953837693,24.73264359473877,78.2,5.15,896.6010847296964,338.86,95.45,citrus
93.5204875085522,55.988947824059494,52.24244251398339,28.640086835624807,61.18,6.23,700.1686640553714,153.74,107.21,maize
116.23,58.19,154.86,20.74,70.41,6.23,604.78,104.38,106.24,tomato
55.27929313219123,55.38146396059194,91.43385624218746,21.721355474058786,46.77,7.3,906.9031427806774,219.15,439.21,olive
51.01,44.48,96.22,16.39,59.87,6.56,573.3,143.77,235.5,grape
123.19148634334904,53.15421338310685,71.5012462765529,30.11787074854729,52.29,5.74,623.9510403786109,116.96,168.28,cotton
74.33885014370343,39.162270577986384,51.63381169495361,19.10205826911293,62.22,6.79,797.8958267496646,292.86,299.65,citrus
93.84,54.6,55.84,21.94,97.86,6.28,1593.01,125.13,0.0,rice
53.81,29.2,147.88,17.32,58.41,6.16,477.1,191.27,265.5,grape
38.26,70.51,23.75,15.81,34.58,7.44,474.64,74.6,366.43,chickpea
140.91,59.16,181.01,24.36,81.83,5.39,767.22,118.17,165.94,tomato
133.0,60.51,98.19,23.9,78.97,6.21,1306.99,291.13,0.0,sugarcane
111.44,75.17,237.75,31.65,90.83,5.24,1663.35,260.27,0.0,banana
107.71636606272324,42.510802832061266,57.214040650843,30.310534871145396,70.34,5.87,1590.1425595135047,117.34,141.09,mango
54.42025092460684,43.01837401193961,85.87905702309241,22.616196153287177,64.83,6.72,425.75223647643213,241.57,585.12,olive
35.13820231998719,26.91484512054563,55.36220224043933,17.57746385574453,46.61,7.2,877.5096481379264,186.9,320.08,fig
26.2,65.59,63.86,18.99,44.5,7.06,554.47,100.56,583.48,chickpea
124.28,57.93,58.62,25.53,67.85,6.7,1512.45,179.51,0.0,rice
52.249134558528624,29.826988817663782,60.435658918449604,16.780880304871932,47.09,7.68,501.53211620012905,183.05,354.32,fig
144.65,46.19,206.19,16.97,65.26,6.17,697.44,141.21,0.0,tomato
156.34,66.83,141.4,30.09,77.82,7.02,1693.65,337.71,65.8,sugarcane
102.5,64.33,123.14,23.64,68.27,6.49,763.38,100.1,129.97,tomato
114.7047546475653,29.97409243626808,41.95219996459415,35.238094045263715,54.76,5.43,1676.6021304364695,164.51,330.19,mango
94.65826585359919,52.679335232362774,44.808911273518184,35.735789797213705,47.15,5.05,2096.6077762188293,149.41,205.12,mango
81.72854798199994,24.4200540491076,48.130766277740264,29.22714296305325,26.45,5.49,1836.7316436732308,117.79,176.48,mango
91.83574670183549,48.48179419202131,50.80257604129823,23.48332894833255,63.01,6.29,602.0072617163098,147.17,139.81,maize
24.19,61.86,1.97,14.66,35.0,7.15,435.22,109.23,500.05,chickpea
113.21,74.31,193.1,29.4,89.38,5.28,1685.8,248.91,0.0,banana
26.85,55.01,57.92,18.2,47.64,6.88,550.37,74.96,614.6,lentil
38.72764435100606,58.80221786241695,48.801706840910896,17.376375439923997,53.34,8.25,712.3295157175888,267.83,291.8,olive
10.56,53.92,92.22,14.56,49.47,7.33,445.75,133.2,419.39,lentil
26.8,45.63,32.39,15.43,44.92,5.84,482.29,111.69,567.77,lentil
37.74,20.24,106.31,16.64,32.92,6.2,662.63,133.85,230.63,grape
117.88,36.2,63.37,26.85,84.17,5.63,1677.6,73.78,37.07,rice
95.62,50.26,41.96,27.26,83.17,5.29,1393.82,184.84,56.19,rice
93.88977846649136,52.84755423715554,41.367495447859696,26.351370481158263,66.44,6.37,668.0545187946664,120.81,83.21,maize
105.82826446990036,48.87002765100083,87.02387940353535,31.030266412287837,55.36,7.09,798.6269205288093,162.67,135.48,cotton
27.03,50.31,49.07,20.37,47.46,7.92,474.43,134.04,558.82,chickpea
85.11691594877747,21.2760948819587,57.12592617597943,19.14935680394267,62.35,7.41,913.7965966430621,326.13,115.96,citrus
69.27,71.17,66.62,15.06,38.94,7.99,476.44,93.44,568.65,chickpea
17.04,64.57,27.77,15.84,47.63,8.3,540.16,82.69,399.63,chickpea
5.34,62.47,48.76,14.28,55.34,6.7,343.77,155.12,624.61,lentil
126.33,45.86,136.62,23.81,71.08,5.51,442.16,163.62,2.73,tomato
67.55,41.21,78.39,14.69,53.31,6.14,419.58,195.38,297.39,grape
99.5953335399528,45.73949650842595,44.48630949946671,22.134038374188986,60.49,6.22,665.648332992077,149.35,253.17,maize
92.17,77.6,169.54,27.05,75.37,6.49,1628.36,250.88,89.89,banana
122.76,61.4,202.35,32.56,92.57,5.52,1691.43,311.18,97.56,banana
38.54,20.62,102.83,17.81,59.95,6.56,628.63,155.83,336.0,grape
63.21,39.22,70.39,18.73,53.61,6.07,524.97,183.03,346.47,grape
86.4,34.53,108.43,18.6,46.47,6.52,737.54,169.99,339.47,grape
49.17,41.13,75.93,15.89,35.89,7.54,316.7,111.01,540.97,chickpea
134.86,38.27,58.03,32.23,74.79,5.57,1450.5,123.07,0.0,rice
112.4107447471953,45.81399627293841,75.60348137223247,26.325543173534946,62.65,6.29,621.4250923214432,166.12,115.93,cotton
51.9,33.64,71.71,17.9,38.25,7.56,519.96,173.09,497.21,almond
96.66,54.92,186.65,30.42,64.21,5.98,1647.96,271.57,0.0,banana
118.99278940444646,42.85746518716342,58.58085828971177,22.525697290539267,51.16,5.94,635.8011450526789,145.86,110.64,maize
46.65,22.42,40.32,24.35,44.02,7.39,351.38,235.15,307.48,almond
130.65,43.63,149.5,24.03,52.04,5.47,644.58,124.54,82.25,tomato
89.93233263020552,34.54881178629155,31.77041099428282,18.13048286829773,43.08,7.15,439.9211495274441,144.66,405.3,wheat
71.49,13.69,48.97,14.07,40.21,7.52,310.9,202.14,481.61,almond
128.95,47.96,122.52,27.26,77.06,6.25,1542.67,332.75,0.0,sugarcane
39.07921021910444,26.296785269149915,69.44111712785718,17.33478862564462,49.29,7.0,595.2499373015995,187.32,460.4,fig
124.63,51.39,156.77,24.91,64.21,6.82,526.66,103.19,182.91,tomato
109.6,46.89,43.39,25.61,78.3,6.27,1384.82,158.21,155.81,rice
67.81,29.13,93.76,15.67,59.75,6.67,765.65,185.63,159.27,grape
12.11,52.89,37.91,16.59,34.24,7.09,345.83,101.8,530.2,lentil
150.34,68.72,150.1,29.12,75.92,6.24,1620.72,365.0,1.54,sugarcane
35.78,42.64,66.46,12.83,43.94,6.62,584.72,122.79,553.45,lentil
118.97270548817656,53.17786559046658,57.31682950839884,37.54948396558549,48.1,6.4,2279.478387237059,160.11,344.42,mango
74.67240795560333,35.47463473875585,46.16710878457903,20.88711259012911,75.5,6.4,885.288033798199,252.61,0.0,citrus
137.1,40.06,179.93,24.59,58.92,5.24,720.21,125.83,35.9,tomato
32.13,53.07,16.63,16.26,36.8,7.78,521.61,107.88,391.59,lentil
85.98,72.65,196.52,30.71,80.28,5.41,1337.88,315.04,134.9,banana
27.14,48.03,54.09,9.25,60.81,6.44,282.69,133.74,509.48,lentil
64.40897523025623,34.30268126427742,44.63196097076132,21.198015104540474,29.71,6.89,473.0241608416021,196.37,442.64,wheat
57.86,35.89,121.66,15.99,66.77,6.47,655.09,190.12,221.53,grape
28.34301008493764,35.92542828868925,81.41937081404373,22.282163486118595,65.81,6.71,468.20461597181367,214.86,449.28,olive
117.91,48.46,96.66,30.74,58.83,5.88,1499.22,363.58,28.5,sugarcane
110.54258488104826,53.506231835714914,51.440216209620345,26.484288754599774,59.7,6.57,849.5488974407356,122.03,95.86,maize
43.99,36.01,50.54,15.54,63.33,7.76,239.76,94.16,453.13,chickpea
73.84235526954637,26.192666474167865,56.43342528736032,19.451516930043162,66.77,6.87,651.5915113599794,262.3,103.24,citrus
7.44,60.87,112.84,17.97,50.79,7.4,438.14,45.26,512.46,lentil
26.55,17.37,31.95,21.7,58.99,8.46,291.59,235.01,349.34,almond
108.85789767640622,48.37267712095958,82.20136677066735,32.197421393606696,47.74,6.31,526.9129425344236,168.78,74.17,cotton
114.06958956661953,49.00649176293318,48.8065079629566,27.623099273666035,67.85,6.83,572.0882526982874,137.95,215.99,maize
129.16,72.29,170.4,32.74,90.94,5.76,1532.17,302.89,0.0,banana
70.36505036146099,20.781092368251123,51.31867497384094,16.012831554587795,72.55,6.14,951.4694044846356,317.4,276.84,citrus
36.87,61.27,6.9,19.74,33.38,7.25,311.59,96.59,465.65,chickpea
80.68691962649478,44.10919202030407,58.777666301411344,32.5264307282814,47.6,5.23,1289.0218549259243,161.08,197.95,mango
115.6125285020594,48.90399292541269,70.76136462299759,31.108897147448,50.75,6.15,627.6083388578999,210.07,117.7,cotton
112.8,61.64,147.0,27.49,76.82,6.09,1681.16,267.34,0.0,banana
142.37,64.71,126.81,28.31,85.51,6.53,1569.49,365.0,108.55,sugarcane
88.90716437148713,34.85140221484912,46.01059099434294,22.585948225782886,74.98,6.74,924.3043615916332,333.2,169.08,citrus
41.52646692311038,53.13245687571182,96.70144387483413,18.677831327192532,54.88,6.62,557.3292603106429,250.61,247.37,olive
117.90606612324356,27.47638139308309,59.854492391872554,37.08676623920353,48.98,4.84,1398.302710823103,145.46,111.79,mango
23.1,20.29,79.25,13.7,54.9,7.8,560.51,153.97,273.49,grape
94.74709695396578,41.681415420244726,59.18386972917043,34.774418100477945,30.21,4.81,1998.738405653227,205.6,306.04,mango
129.29,50.47,126.37,26.74,68.39,6.13,1592.8,357.89,0.0,sugarcane
100.22598275614124,44.70339402139962,45.00310823840732,24.621171765262815,67.05,6.27,742.8853417857207,146.94,145.03,maize
54.08,12.09,70.51,20.7,48.64,7.21,130.81,188.07,567.06,almond
82.10187446200217,43.32682136069576,34.306588100069376,17.40380723906263,49.01,6.8,461.4883977189087,143.68,394.43,wheat
119.57,51.13,88.68,31.31,83.63,6.6,1517.11,297.02,0.0,sugarcane
129.36,64.77,169.38,18.49,71.76,5.36,661.54,109.47,101.18,tomato
136.48,51.0,107.19,28.67,82.69,6.69,1626.75,332.66,20.06,sugarcane
74.22,41.01,108.56,12.41,51.18,5.64,504.05,162.69,356.48,grape
80.77067850070259,26.618237713567492,45.90252088012154,22.76545337330635,58.23,5.91,895.1254744278324,322.5,174.59,citrus
80.40361620087526,31.299953473893616,40.11883511688709,34.946767653246546,67.95,5.45,1739.1436605549277,122.39,332.84,mango
142.35,56.48,117.97,31.44,84.65,6.29,1511.65,365.0,108.52,sugarcane
101.04494447115108,42.75255999132406,42.67396084603742,23.350996967777665,71.05,6.26,602.3315819609306,167.42,265.88,maize
52.81,24.24,85.71,18.75,51.79,5.61,955.53,132.61,256.34,grape
73.15564854636915,34.44295037485593,47.22275034211449,22.722771442180935,67.44,7.45,669.792122821951,296.19,128.67,citrus
61.91,24.45,102.02,19.04,56.36,7.81,651.86,187.51,302.28,grape
64.166166837478,33.72500368918432,38.944786172664976,18.556162863168208,51.23,8.06,431.13020604443034,121.35,454.53,wheat
107.56628926898033,32.938693389219864,40.954166829077444,27.93547983436678,45.31,5.34,1673.3013804021755,162.33,217.5,mango
103.09,62.05,40.36,27.92,94.31,5.68,1485.41,74.35,0.0,rice
57.84,11.91,117.93,23.03,43.99,6.74,637.85,181.85,251.49,grape
27.12970720409544,17.807733086922475,80.95242872602942,21.323058305935795,57.54,7.69,1041.3306856236452,223.56,400.75,olive
120.63936344837452,58.21104501643193,85.42363392236456,34.15618195059915,55.52,7.26,463.85845012967724,123.1,0.0,cotton
79.6851333319393,34.1530876623624,52.45386485239951,19.1051859994942,58.17,6.2,720.5984019579137,227.16,0.0,citrus
88.1729864574811,51.60959188883267,48.052633682213624,29.102715559322725,69.86,6.87,801.8571967855547,183.28,67.08,maize
64.50485175919042,30.087557253523308,59.89701094647003,21.335297107608948,54.44,7.68,492.6221028859836,265.13,419.28,olive
102.44,73.65,226.0,26.49,74.32,6.28,1663.35,274.9,178.61,banana
49.871155797382606,34.75627878382471,37.21695288325482,23.389851167014207,45.71,7.21,875.3790561641631,239.2,472.1,fig
74.02,92.59,253.65,22.94,84.11,5.72,1553.36,300.9,8.88,banana
59.03,70.98,226.34,28.4,72.65,5.64,1684.48,329.23,152.56,banana
85.1659909729319,43.23126663481075,49.53242202702718,17.227042759671832,58.92,6.69,328.2750111209536,131.99,267.94,wheat
37.29387303689287,18.015744198804448,70.03475904584988,20.357746840747584,58.76,7.61,724.2772997433815,161.76,476.7,olive
27.72298736116619,58.89044100655818,78.74350260106323,15.902897700544083,47.7,7.59,801.8012273067775,203.96,370.61,olive
116.04,62.01,175.92,25.52,52.9,6.45,717.97,157.72,55.66,tomato
34.74849152098121,20.58831597422761,60.64103598077186,22.571770022209527,58.23,5.99,568.4343867428648,204.29,391.26,fig
74.39,78.33,189.78,28.78,64.15,6.01,1669.03,262.6,57.35,banana
108.84183345204313,54.510998804151484,58.44733118662601,21.358078150490428,72.61,6.19,824.2589608027902,139.01,57.84,maize
120.78,55.21,155.83,27.51,65.11,6.5,661.69,160.47,114.51,tomato
10.5,46.71,63.72,13.81,55.83,7.05,294.53,99.67,406.39,lentil
118.51,46.2,147.56,26.61,59.16,6.27,587.3,119.32,0.0,tomato
120.27051429136439,42.06916567409906,72.23412244465943,25.858496220443904,53.24,6.62,766.6694304976829,204.4,0.0,cotton
75.06832274354755,30.6957375086623,44.616234627198985,20.700605259800547,73.49,6.38,776.9296642144202,302.27,25.8,citrus
77.89360143486036,39.85056564050636,46.39813596807751,22.32641526714786,49.4,6.44,318.8088151953307,174.42,285.49,wheat
52.44,15.49,31.29,16.07,38.98,7.21,425.46,239.22,417.41,almond
